trades,wins,losses,win_rate,gross_profit,gross_loss,net_profit,profit_factor,profit_factor_score,max_drawdown,expectancy,time,symbol,min_score,rsi_range,atr_mode,volume_multiplier,ema_confirm,exit_mode,take_profit_pct,stop_loss_pct
123,44,79,35.77,4752.93,-4471.96,280.97,1.0628,1.0628282662897646,-765.19,2.28,2026-07-09T15:11:24.927973,SOLUSDT,65,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
123,44,79,35.77,4752.93,-4471.96,280.97,1.0628,1.0628282662897646,-765.19,2.28,2026-07-09T15:15:08.384320,SOLUSDT,70,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
96,34,62,35.42,3702.68,-3484.18,218.5,1.0627,1.062713482958703,-725.64,2.28,2026-07-09T15:18:07.443045,XRPUSDT,60,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
96,34,62,35.42,3702.68,-3484.18,218.5,1.0627,1.062713482958703,-725.64,2.28,2026-07-09T15:21:09.810863,XRPUSDT,65,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
96,34,62,35.42,3702.68,-3484.18,218.5,1.0627,1.062713482958703,-725.64,2.28,2026-07-09T15:24:17.618964,XRPUSDT,70,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
99,35,64,35.35,3848.08,-3622.57,225.52,1.0623,1.0622531360835574,-713.79,2.28,2026-07-09T15:17:44.252965,XRPUSDT,60,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
99,35,64,35.35,3848.08,-3622.57,225.52,1.0623,1.0622531360835574,-713.79,2.28,2026-07-09T15:20:46.098677,XRPUSDT,65,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
99,35,64,35.35,3848.08,-3622.57,225.52,1.0623,1.0622531360835574,-713.79,2.28,2026-07-09T15:23:54.344861,XRPUSDT,70,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
77,28,49,36.36,3065.08,-2888.08,177.01,1.0613,1.0612888105791425,-476.41,2.3,2026-07-09T14:54:56.427610,ETHUSDT,60,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
77,28,49,36.36,3065.08,-2888.08,177.01,1.0613,1.0612888105791425,-476.41,2.3,2026-07-09T14:55:57.393202,ETHUSDT,60,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
77,28,49,36.36,3065.08,-2888.08,177.01,1.0613,1.0612888105791425,-476.41,2.3,2026-07-09T14:59:06.873446,ETHUSDT,65,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
77,28,49,36.36,3065.08,-2888.08,177.01,1.0613,1.0612888105791425,-476.41,2.3,2026-07-09T15:00:10.037270,ETHUSDT,65,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
77,28,49,36.36,3065.08,-2888.08,177.01,1.0613,1.0612888105791425,-476.41,2.3,2026-07-09T15:03:01.575332,ETHUSDT,70,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
77,28,49,36.36,3065.08,-2888.08,177.01,1.0613,1.0612888105791425,-476.41,2.3,2026-07-09T15:03:48.974332,ETHUSDT,70,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
103,36,67,34.95,3948.94,-3734.81,214.14,1.0573,1.0573355417828385,-653.9,2.08,2026-07-09T15:17:36.436541,XRPUSDT,60,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
103,36,67,34.95,3948.94,-3734.81,214.14,1.0573,1.0573355417828385,-653.9,2.08,2026-07-09T15:20:38.395257,XRPUSDT,65,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
103,36,67,34.95,3948.94,-3734.81,214.14,1.0573,1.0573355417828385,-653.9,2.08,2026-07-09T15:23:46.586189,XRPUSDT,70,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
119,43,76,36.13,4603.05,-4362.83,240.22,1.0551,1.0550600553901852,-780.49,2.02,2026-07-09T15:07:16.135427,SOLUSDT,60,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
119,43,76,36.13,4603.05,-4362.83,240.22,1.0551,1.0550600553901852,-780.49,2.02,2026-07-09T15:10:48.011926,SOLUSDT,65,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
119,43,76,36.13,4603.05,-4362.83,240.22,1.0551,1.0550600553901852,-780.49,2.02,2026-07-09T15:14:36.198388,SOLUSDT,70,"(35, 65)",sma20,1.15,True,fixed,0.04,-0.02
86,31,55,36.05,3446.52,-3273.58,172.94,1.0528,1.0528276478118932,-586.24,2.01,2026-07-09T14:54:37.239613,ETHUSDT,60,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
86,31,55,36.05,3446.52,-3273.58,172.94,1.0528,1.0528276478118932,-586.24,2.01,2026-07-09T14:55:37.443556,ETHUSDT,60,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
86,31,55,36.05,3446.52,-3273.58,172.94,1.0528,1.0528276478118932,-586.24,2.01,2026-07-09T14:58:44.482786,ETHUSDT,65,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
86,31,55,36.05,3446.52,-3273.58,172.94,1.0528,1.0528276478118932,-586.24,2.01,2026-07-09T14:59:47.264845,ETHUSDT,65,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
86,31,55,36.05,3446.52,-3273.58,172.94,1.0528,1.0528276478118932,-586.24,2.01,2026-07-09T15:02:44.114091,ETHUSDT,70,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
86,31,55,36.05,3446.52,-3273.58,172.94,1.0528,1.0528276478118932,-586.24,2.01,2026-07-09T15:03:33.180077,ETHUSDT,70,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
127,45,82,35.43,4865.77,-4640.31,225.47,1.0486,1.0485889497677752,-936.08,1.78,2026-07-09T15:07:33.948280,SOLUSDT,60,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
127,45,82,35.43,4865.77,-4640.31,225.47,1.0486,1.0485889497677752,-936.08,1.78,2026-07-09T15:11:05.371038,SOLUSDT,65,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
127,45,82,35.43,4865.77,-4640.31,225.47,1.0486,1.0485889497677752,-936.08,1.78,2026-07-09T15:14:52.427339,SOLUSDT,70,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
45,16,29,35.56,1723.73,-1645.24,78.49,1.0477,1.0477056062084618,-570.61,1.74,2026-07-09T15:24:56.048382,BNBUSDT,60,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
45,16,29,35.56,1723.73,-1645.24,78.49,1.0477,1.0477056062084618,-570.61,1.74,2026-07-09T15:28:49.166046,BNBUSDT,65,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
45,16,29,35.56,1723.73,-1645.24,78.49,1.0477,1.0477056062084618,-570.61,1.74,2026-07-09T15:31:49.477057,BNBUSDT,70,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
45,16,29,35.56,1688.44,-1615.24,73.2,1.0453,1.0453169977791559,-529.36,1.63,2026-07-09T15:15:31.087457,XRPUSDT,60,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
45,16,29,35.56,1688.44,-1615.24,73.2,1.0453,1.0453169977791559,-529.36,1.63,2026-07-09T15:18:36.875810,XRPUSDT,65,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
45,16,29,35.56,1688.44,-1615.24,73.2,1.0453,1.0453169977791559,-529.36,1.63,2026-07-09T15:21:42.376389,XRPUSDT,70,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
117,42,75,35.9,4491.46,-4312.17,179.3,1.0416,1.0415795478360212,-742.81,1.53,2026-07-09T15:07:25.635488,SOLUSDT,60,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
117,42,75,35.9,4491.46,-4312.17,179.3,1.0416,1.0415795478360212,-742.81,1.53,2026-07-09T15:10:56.825215,SOLUSDT,65,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
117,42,75,35.9,4491.46,-4312.17,179.3,1.0416,1.0415795478360212,-742.81,1.53,2026-07-09T15:14:44.452346,SOLUSDT,70,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
199,134,65,67.34,3835.38,-3701.7,133.69,1.0361,1.0361146717922465,-570.15,0.67,2026-07-09T15:07:55.176352,SOLUSDT,60,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
199,134,65,67.34,3835.38,-3701.7,133.69,1.0361,1.0361146717922465,-570.15,0.67,2026-07-09T15:11:29.992950,SOLUSDT,65,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
199,134,65,67.34,3835.38,-3701.7,133.69,1.0361,1.0361146717922465,-570.15,0.67,2026-07-09T15:15:12.489631,SOLUSDT,70,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
101,35,66,34.65,3806.66,-3699.75,106.91,1.0289,1.0288965530047451,-717.22,1.06,2026-07-09T15:17:59.817503,XRPUSDT,60,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
101,35,66,34.65,3806.66,-3699.75,106.91,1.0289,1.0288965530047451,-717.22,1.06,2026-07-09T15:21:01.767651,XRPUSDT,65,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
101,35,66,34.65,3806.66,-3699.75,106.91,1.0289,1.0288965530047451,-717.22,1.06,2026-07-09T15:24:09.911924,XRPUSDT,70,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
132,91,41,68.94,2409.83,-2353.54,56.29,1.0239,1.023916463947381,-679.35,0.43,2026-07-09T15:05:51.790843,SOLUSDT,60,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
132,91,41,68.94,2409.83,-2353.54,56.29,1.0239,1.023916463947381,-679.35,0.43,2026-07-09T15:06:39.610850,SOLUSDT,60,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
132,91,41,68.94,2409.83,-2353.54,56.29,1.0239,1.023916463947381,-679.35,0.43,2026-07-09T15:09:08.947974,SOLUSDT,65,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
132,91,41,68.94,2409.83,-2353.54,56.29,1.0239,1.023916463947381,-679.35,0.43,2026-07-09T15:09:59.017486,SOLUSDT,65,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
132,91,41,68.94,2409.83,-2353.54,56.29,1.0239,1.023916463947381,-679.35,0.43,2026-07-09T15:12:59.935243,SOLUSDT,70,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
132,91,41,68.94,2409.83,-2353.54,56.29,1.0239,1.023916463947381,-679.35,0.43,2026-07-09T15:14:00.570328,SOLUSDT,70,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
145,101,44,69.66,2567.4,-2511.63,55.77,1.0222,1.0222038888577671,-700.2,0.38,2026-07-09T15:05:43.754280,SOLUSDT,60,"(30, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
145,101,44,69.66,2567.4,-2511.63,55.77,1.0222,1.0222038888577671,-700.2,0.38,2026-07-09T15:06:31.425499,SOLUSDT,60,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
145,101,44,69.66,2567.4,-2511.63,55.77,1.0222,1.0222038888577671,-700.2,0.38,2026-07-09T15:09:00.265305,SOLUSDT,65,"(30, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
145,101,44,69.66,2567.4,-2511.63,55.77,1.0222,1.0222038888577671,-700.2,0.38,2026-07-09T15:09:50.512966,SOLUSDT,65,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
145,101,44,69.66,2567.4,-2511.63,55.77,1.0222,1.0222038888577671,-700.2,0.38,2026-07-09T15:12:49.332603,SOLUSDT,70,"(30, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
145,101,44,69.66,2567.4,-2511.63,55.77,1.0222,1.0222038888577671,-700.2,0.38,2026-07-09T15:13:52.062925,SOLUSDT,70,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
121,43,78,35.54,4594.67,-4513.16,81.52,1.0181,1.0180623939890934,-928.98,0.67,2026-07-09T15:07:07.712389,SOLUSDT,60,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
121,43,78,35.54,4594.67,-4513.16,81.52,1.0181,1.0180623939890934,-928.98,0.67,2026-07-09T15:10:38.886675,SOLUSDT,65,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
121,43,78,35.54,4594.67,-4513.16,81.52,1.0181,1.0180623939890934,-928.98,0.67,2026-07-09T15:14:28.127924,SOLUSDT,70,"(35, 65)",sma20,1.1,True,fixed,0.04,-0.02
46,16,30,34.78,1690.79,-1665.34,25.45,1.0153,1.0152817121512772,-579.46,0.55,2026-07-09T15:15:23.689205,XRPUSDT,60,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
46,16,30,34.78,1690.79,-1665.34,25.45,1.0153,1.0152817121512772,-579.46,0.55,2026-07-09T15:18:29.618196,XRPUSDT,65,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
46,16,30,34.78,1690.79,-1665.34,25.45,1.0153,1.0152817121512772,-579.46,0.55,2026-07-09T15:21:33.990078,XRPUSDT,70,"(30, 55)",sma20,1.15,True,fixed,0.04,-0.02
98,34,64,34.69,3702.86,-3652.65,50.21,1.0137,1.013745134152643,-1196.94,0.51,2026-07-09T15:06:11.721885,SOLUSDT,60,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
98,34,64,34.69,3702.86,-3652.65,50.21,1.0137,1.013745134152643,-1196.94,0.51,2026-07-09T15:06:59.828974,SOLUSDT,60,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
98,34,64,34.69,3702.86,-3652.65,50.21,1.0137,1.013745134152643,-1196.94,0.51,2026-07-09T15:09:29.311274,SOLUSDT,65,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
98,34,64,34.69,3702.86,-3652.65,50.21,1.0137,1.013745134152643,-1196.94,0.51,2026-07-09T15:10:28.334144,SOLUSDT,65,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
98,34,64,34.69,3702.86,-3652.65,50.21,1.0137,1.013745134152643,-1196.94,0.51,2026-07-09T15:13:27.766497,SOLUSDT,70,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
98,34,64,34.69,3702.86,-3652.65,50.21,1.0137,1.013745134152643,-1196.94,0.51,2026-07-09T15:14:20.275684,SOLUSDT,70,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
205,137,68,66.83,3895.98,-3857.57,38.41,1.01,1.0099576227743323,-569.19,0.19,2026-07-09T15:07:46.510356,SOLUSDT,60,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
205,137,68,66.83,3895.98,-3857.57,38.41,1.01,1.0099576227743323,-569.19,0.19,2026-07-09T15:11:19.970713,SOLUSDT,65,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
205,137,68,66.83,3895.98,-3857.57,38.41,1.01,1.0099576227743323,-569.19,0.19,2026-07-09T15:15:04.551944,SOLUSDT,70,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
102,35,67,34.31,3833.02,-3805.03,27.98,1.0074,1.0073542328093221,-1217.37,0.27,2026-07-09T15:06:03.421748,SOLUSDT,60,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
102,35,67,34.31,3833.02,-3805.03,27.98,1.0074,1.0073542328093221,-1217.37,0.27,2026-07-09T15:06:51.910208,SOLUSDT,60,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
102,35,67,34.31,3833.02,-3805.03,27.98,1.0074,1.0073542328093221,-1217.37,0.27,2026-07-09T15:09:21.117301,SOLUSDT,65,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
102,35,67,34.31,3833.02,-3805.03,27.98,1.0074,1.0073542328093221,-1217.37,0.27,2026-07-09T15:10:17.010046,SOLUSDT,65,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
102,35,67,34.31,3833.02,-3805.03,27.98,1.0074,1.0073542328093221,-1217.37,0.27,2026-07-09T15:13:17.919947,SOLUSDT,70,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
102,35,67,34.31,3833.02,-3805.03,27.98,1.0074,1.0073542328093221,-1217.37,0.27,2026-07-09T15:14:12.429977,SOLUSDT,70,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
75,52,23,69.33,1328.82,-1323.26,5.56,1.0042,1.0042020556700584,-387.42,0.07,2026-07-09T15:04:58.103404,SOLUSDT,60,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
75,52,23,69.33,1328.82,-1323.26,5.56,1.0042,1.0042020556700584,-387.42,0.07,2026-07-09T15:08:10.754446,SOLUSDT,65,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
75,52,23,69.33,1328.82,-1323.26,5.56,1.0042,1.0042020556700584,-387.42,0.07,2026-07-09T15:11:48.018258,SOLUSDT,70,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
71,51,20,71.83,1104.91,-1109.36,-4.46,0.996,0.9959831954225321,-271.54,-0.06,2026-07-09T15:24:59.812774,BNBUSDT,60,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
71,51,20,71.83,1104.91,-1109.36,-4.46,0.996,0.9959831954225321,-271.54,-0.06,2026-07-09T15:28:52.909008,BNBUSDT,65,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
71,51,20,71.83,1104.91,-1109.36,-4.46,0.996,0.9959831954225321,-271.54,-0.06,2026-07-09T15:31:53.102998,BNBUSDT,70,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
147,96,51,65.31,2931.01,-2944.68,-13.67,0.9954,0.9953570126221636,-645.57,-0.09,2026-07-09T15:17:48.368569,XRPUSDT,60,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
147,96,51,65.31,2931.01,-2944.68,-13.67,0.9954,0.9953570126221636,-645.57,-0.09,2026-07-09T15:20:50.157462,XRPUSDT,65,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
147,96,51,65.31,2931.01,-2944.68,-13.67,0.9954,0.9953570126221636,-645.57,-0.09,2026-07-09T15:23:58.399819,XRPUSDT,70,"(35, 65)",sma20,1.15,True,ema20_exit,0.04,-0.02
41,14,27,34.15,1522.82,-1532.72,-9.9,0.9935,0.99353797088828,-622.81,-0.24,2026-07-09T15:25:13.317279,BNBUSDT,60,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
41,14,27,34.15,1522.82,-1532.72,-9.9,0.9935,0.99353797088828,-622.81,-0.24,2026-07-09T15:29:03.772089,BNBUSDT,65,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
41,14,27,34.15,1522.82,-1532.72,-9.9,0.9935,0.99353797088828,-622.81,-0.24,2026-07-09T15:32:03.724377,BNBUSDT,70,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
48,39,9,81.25,517.55,-523.5,-5.95,0.9886,0.9886312841691848,-363.65,-0.12,2026-07-09T14:53:24.292445,ETHUSDT,60,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
48,39,9,81.25,517.55,-523.5,-5.95,0.9886,0.9886312841691848,-363.65,-0.12,2026-07-09T14:57:21.570741,ETHUSDT,65,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
48,39,9,81.25,517.55,-523.5,-5.95,0.9886,0.9886312841691848,-363.65,-0.12,2026-07-09T15:01:34.185835,ETHUSDT,70,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
47,38,9,80.85,517.38,-523.5,-6.11,0.9883,0.9883204902406502,-363.81,-0.13,2026-07-09T14:53:33.644561,ETHUSDT,60,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
47,38,9,80.85,517.38,-523.5,-6.11,0.9883,0.9883204902406502,-363.81,-0.13,2026-07-09T14:57:29.430449,ETHUSDT,65,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
47,38,9,80.85,517.38,-523.5,-6.11,0.9883,0.9883204902406502,-363.81,-0.13,2026-07-09T15:01:42.815258,ETHUSDT,70,"(30, 55)",sma20,1.15,True,ema20_exit,0.04,-0.02
47,16,31,34.04,1690.79,-1716.67,-25.88,0.9849,0.9849231208541585,-579.46,-0.55,2026-07-09T15:15:16.539418,XRPUSDT,60,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
47,16,31,34.04,1690.79,-1716.67,-25.88,0.9849,0.9849231208541585,-579.46,-0.55,2026-07-09T15:18:22.503234,XRPUSDT,65,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
47,16,31,34.04,1690.79,-1716.67,-25.88,0.9849,0.9849231208541585,-579.46,-0.55,2026-07-09T15:21:25.269216,XRPUSDT,70,"(30, 55)",sma20,1.1,True,fixed,0.04,-0.02
104,35,69,33.65,3837.27,-3903.16,-65.88,0.9831,0.9831211182849362,-1337.01,-0.63,2026-07-09T15:05:55.466774,SOLUSDT,60,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
104,35,69,33.65,3837.27,-3903.16,-65.88,0.9831,0.9831211182849362,-1337.01,-0.63,2026-07-09T15:06:43.485297,SOLUSDT,60,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
104,35,69,33.65,3837.27,-3903.16,-65.88,0.9831,0.9831211182849362,-1337.01,-0.63,2026-07-09T15:09:12.851835,SOLUSDT,65,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
104,35,69,33.65,3837.27,-3903.16,-65.88,0.9831,0.9831211182849362,-1337.01,-0.63,2026-07-09T15:10:04.166982,SOLUSDT,65,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
104,35,69,33.65,3837.27,-3903.16,-65.88,0.9831,0.9831211182849362,-1337.01,-0.63,2026-07-09T15:13:05.456597,SOLUSDT,70,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
104,35,69,33.65,3837.27,-3903.16,-65.88,0.9831,0.9831211182849362,-1337.01,-0.63,2026-07-09T15:14:04.629196,SOLUSDT,70,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
70,48,22,68.57,1256.72,-1283.6,-26.88,0.9791,0.9790589013439202,-380.65,-0.38,2026-07-09T15:05:05.610340,SOLUSDT,60,"(30, 55)",sma20,1.2,True,ema20_exit,0.04,-0.02
70,48,22,68.57,1256.72,-1283.6,-26.88,0.9791,0.9790589013439202,-380.65,-0.38,2026-07-09T15:08:19.187658,SOLUSDT,65,"(30, 55)",sma20,1.2,True,ema20_exit,0.04,-0.02
70,48,22,68.57,1256.72,-1283.6,-26.88,0.9791,0.9790589013439202,-380.65,-0.38,2026-07-09T15:11:59.037692,SOLUSDT,70,"(30, 55)",sma20,1.2,True,ema20_exit,0.04,-0.02
208,138,70,66.35,3919.42,-4007.75,-88.34,0.978,0.9779581764218694,-636.56,-0.42,2026-07-09T15:07:38.294877,SOLUSDT,60,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
208,138,70,66.35,3919.42,-4007.75,-88.34,0.978,0.9779581764218694,-636.56,-0.42,2026-07-09T15:11:10.237336,SOLUSDT,65,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
208,138,70,66.35,3919.42,-4007.75,-88.34,0.978,0.9779581764218694,-636.56,-0.42,2026-07-09T15:14:56.666398,SOLUSDT,70,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
168,128,40,76.19,2178.96,-2238.32,-59.37,0.9735,0.973477254701408,-368.61,-0.35,2026-07-09T14:45:03.924827,BTCUSDT,60,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
168,128,40,76.19,2178.96,-2238.32,-59.37,0.9735,0.973477254701408,-368.61,-0.35,2026-07-09T14:49:05.282865,BTCUSDT,65,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
168,128,40,76.19,2178.96,-2238.32,-59.37,0.9735,0.973477254701408,-368.61,-0.35,2026-07-09T14:52:53.553700,BTCUSDT,70,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
44,15,29,34.09,1602.62,-1648.61,-45.99,0.9721,0.9721048756856622,-641.74,-1.05,2026-07-09T15:15:38.561140,XRPUSDT,60,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
44,15,29,34.09,1602.62,-1648.61,-45.99,0.9721,0.9721048756856622,-641.74,-1.05,2026-07-09T15:18:44.036301,XRPUSDT,65,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
44,15,29,34.09,1602.62,-1648.61,-45.99,0.9721,0.9721048756856622,-641.74,-1.05,2026-07-09T15:21:50.724496,XRPUSDT,70,"(30, 55)",percentile40,1.1,True,fixed,0.04,-0.02
130,87,43,66.92,2425.17,-2521.68,-96.51,0.9617,0.9617271363461696,-674.25,-0.74,2026-07-09T14:54:41.643199,ETHUSDT,60,"(30, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
130,87,43,66.92,2425.17,-2521.68,-96.51,0.9617,0.9617271363461696,-674.25,-0.74,2026-07-09T14:55:42.589763,ETHUSDT,60,"(35, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
130,87,43,66.92,2425.17,-2521.68,-96.51,0.9617,0.9617271363461696,-674.25,-0.74,2026-07-09T14:58:49.511236,ETHUSDT,65,"(30, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
130,87,43,66.92,2425.17,-2521.68,-96.51,0.9617,0.9617271363461696,-674.25,-0.74,2026-07-09T14:59:52.684426,ETHUSDT,65,"(35, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
130,87,43,66.92,2425.17,-2521.68,-96.51,0.9617,0.9617271363461696,-674.25,-0.74,2026-07-09T15:02:48.346326,ETHUSDT,70,"(30, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
130,87,43,66.92,2425.17,-2521.68,-96.51,0.9617,0.9617271363461696,-674.25,-0.74,2026-07-09T15:03:37.250072,ETHUSDT,70,"(35, 60)",percentile40,1.1,True,ema20_exit,0.04,-0.02
158,119,39,75.32,2081.14,-2178.1,-96.96,0.9555,0.9554835795331702,-380.67,-0.61,2026-07-09T14:45:25.404344,BTCUSDT,60,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
158,119,39,75.32,2081.14,-2178.1,-96.96,0.9555,0.9554835795331702,-380.67,-0.61,2026-07-09T14:49:23.298884,BTCUSDT,65,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
158,119,39,75.32,2081.14,-2178.1,-96.96,0.9555,0.9554835795331702,-380.67,-0.61,2026-07-09T14:53:15.468290,BTCUSDT,70,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
42,14,28,33.33,1519.79,-1592.23,-72.44,0.9545,0.9545012913301322,-686.91,-1.72,2026-07-09T15:25:03.756010,BNBUSDT,60,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
42,14,28,33.33,1519.79,-1592.23,-72.44,0.9545,0.9545012913301322,-686.91,-1.72,2026-07-09T15:28:56.516620,BNBUSDT,65,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
42,14,28,33.33,1519.79,-1592.23,-72.44,0.9545,0.9545012913301322,-686.91,-1.72,2026-07-09T15:31:56.594985,BNBUSDT,70,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
77,26,51,33.77,2800.05,-2939.23,-139.19,0.9526,0.9526454658508163,-600.87,-1.81,2026-07-09T15:16:19.310445,XRPUSDT,60,"(30, 60)",sma20,1.2,True,fixed,0.04,-0.02
