open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA20,EMA50,EMA200,RSI14,MACD,MACD_SIGNAL,MACD_HIST,ATR14,BB_UPPER,BB_MIDDLE,BB_LOWER,VOLUME_MA20,AI_SCORE,Signal
2026-01-25 13:00:00,1.9007,1.9019,1.8984,1.8991,218827.9,2026-01-25 13:14:59.999,415787.46574,3131,85824.3,163066.34795,0,1.9008938023911344,1.9028994949239664,1.91338759479359,46.92302632162974,4.674292966488913e-05,0.000223190592512,-0.0001764476628472,0.004284895382043,1.9121917858652848,1.8999,1.8876082141347152,516667.4749999996,65.0,WAIT
2026-01-25 13:15:00,1.8991,1.9007,1.8941,1.8946,257878.4,2026-01-25 13:29:59.999,489452.2211,3286,105946.3,201115.78897,0,1.9002943926395977,1.9025740245347915,1.9132006535518629,41.04802130410805,-0.0004706119677426,8.44300804611447e-05,-0.0005550420482038,0.0044502599976114,1.9122271425197757,1.89977,1.887312857480225,514522.8899999996,20.0,SELL
2026-01-25 13:30:00,1.8946,1.8987,1.8946,1.8985,251935.3,2026-01-25 13:44:59.999,477831.35321,3353,160888.9,305188.56419,0,1.9001234981024933,1.9024142588667603,1.913054378392143,47.21623445924512,-0.0005594727908655,-4.435049380419325e-05,-0.0005151222970613,0.0044252414263534,1.9121868784343523,1.899995,1.887803121565648,499101.5299999996,40.0,WAIT
2026-01-25 13:45:00,1.8985,1.9032,1.898,1.9022,361210.3,2026-01-25 13:59:59.999,686740.9139,3245,245040.8,465803.83931,0,1.9003212601879704,1.90240585655826,1.9129463746270472,52.31393451011963,-0.0003275606404249,-0.0001009925231283,-0.0002265681172965,0.004480581324471,1.912016064815391,1.90057,1.8891239351846087,461905.76999999967,40.0,WAIT
2026-01-25 14:00:00,1.9021,1.9024,1.8965,1.8973,449141.3,2026-01-25 14:14:59.999,852620.30647,4882,175793.3,333670.91282,0,1.9000335211224493,1.9022056268893088,1.9127906893073752,45.98066209680088,-0.0005330133927528,-0.0001873966970532,-0.0003456166956995,0.0045819683727231,1.9113016402938323,1.900975,1.890648359706168,455494.2649999996,40.0,WAIT
2026-01-25 14:15:00,1.8973,1.8986,1.885,1.888,1134203.2,2026-01-25 14:29:59.999,2142765.22482,10886,377551.9,713519.80667,0,1.89888747149174,1.9016485434818848,1.912544015781929,36.85980974345031,-0.0014297867640327,-0.0004358747104491,-0.0009939120535835,0.0052261134889571,1.911890363558127,1.900785,1.889679636441873,473096.3999999996,20.0,SELL
2026-01-25 14:30:00,1.8881,1.8905,1.8842,1.888,495570.5,2026-01-25 14:44:59.999,935594.84628,6663,253891.3,479382.99212,0,1.8978505694449077,1.9011133064825956,1.912299796719422,36.85980974345031,-0.0021160931174397,-0.0007719183918472,-0.0013441747255925,0.0053028196683173,1.912676662489628,1.900345,1.8880133375103725,459613.6199999997,20.0,SELL
2026-01-25 14:45:00,1.888,1.8893,1.8856,1.8874,611669.0,2026-01-25 14:59:59.999,1154414.07246,5929,402088.4,758811.3533,0,1.896855277116821,1.900575529757788,1.9120520375480845,36.320730698186175,-0.0026775457519614,-0.00115304386387,-0.0015245018880913,0.0051883325491518,1.9133053089548828,1.900035,1.8867646910451172,475312.5299999996,20.0,SELL
2026-01-25 15:00:00,1.8874,1.8902,1.886,1.8894,302083.1,2026-01-25 15:14:59.999,570447.62428,5056,150618.9,284426.15689,0,1.896145250724743,1.900137273688855,1.9118266441396456,39.49715553326215,-0.002927372793231,-0.0015079096497422,-0.0014194631434887,0.0051177373670696,1.9136558053852213,1.899625,1.8855941946147785,472926.5449999996,20.0,SELL
2026-01-25 15:15:00,1.8894,1.8936,1.8868,1.8931,467719.0,2026-01-25 15:29:59.999,883630.53942,5468,314545.3,594231.01529,0,1.895855226846196,1.8998613021716453,1.9116403093720875,44.96637147889068,-0.0027945891612544,-0.0017652455520447,-0.0010293436092096,0.0052378989837074,1.9123396185671344,1.898805,1.8852703814328653,448983.0399999996,20.0,SELL
2026-01-25 15:30:00,1.8931,1.8931,1.8889,1.8901,386353.3,2026-01-25 15:44:59.999,730715.36675,4158,236769.7,447849.13985,0,1.895307110003701,1.8994785060080517,1.9114259779355487,41.67674011083481,-0.0028980254705461,-0.001991801535745,-0.0009062239348011,0.005163763342014,1.9109384766286528,1.897835,1.884731523371347,434864.7449999997,20.0,SELL
2026-01-25 15:45:00,1.8901,1.8903,1.8845,1.8878,767106.5,2026-01-25 15:59:59.999,1449106.48422,5441,157900.0,298038.89914,0,1.8945921471462055,1.8990205253802848,1.9111908935779816,39.30277738166904,-0.0031295151661956,-0.0022193442618351,-0.0009101709043605,0.0052092088175845,1.9098606879048523,1.89685,1.8838393120951475,448668.5099999996,20.0,SELL
2026-01-25 16:00:00,1.8879,1.8879,1.85,1.8532,8702332.1,2026-01-25 16:14:59.999,16234883.73478,70902,4472783.0,8340515.68218,0,1.8906500378941864,1.8972236420320383,1.910613869761285,20.44026308516929,-0.0060353317064774,-0.0029825417507635,-0.0030527899557138,0.0075442653306141,1.916635480608733,1.89419,1.871744519391267,873040.9149999995,20.0,SELL
2026-01-25 16:15:00,1.8532,1.8589,1.8458,1.8567,5261539.9,2026-01-25 16:29:59.999,9743171.8539,44741,2973523.3,5507655.13317,0,1.8874167009518827,1.8956344795994096,1.9100774133457503,24.393147610928736,-0.0079639876089034,-0.0039788309223915,-0.0039851566865119,0.0079411035212845,1.918271692825672,1.89157,1.864868307174328,1115437.6599999997,20.0,SELL
2026-01-25 16:30:00,1.8567,1.8621,1.85,1.853,2633886.2,2026-01-25 16:44:59.999,4882062.28784,22289,1250908.5,2319123.57632,0,1.8841389199088463,1.8939625392229624,1.9095094788845988,23.087243651384824,-0.0096794418047199,-0.0051189530988572,-0.0045604887058626,0.0082381675554785,1.9200578258839656,1.889075,1.8580921741160343,1202051.7399999995,20.0,SELL
