open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA20,EMA50,EMA200,RSI14,MACD,MACD_SIGNAL,MACD_HIST,ATR14,BB_UPPER,BB_MIDDLE,BB_LOWER,VOLUME_MA20,AI_SCORE,Signal
2026-07-07 23:15:00,81.0,81.15,80.98,81.12,16761.623,2026-07-07 23:29:59.999,1358988.82637,7053,7420.363,601614.58967,0,81.17947630473898,81.32761948042082,,46.88901856720487,-0.1941214987769939,-0.1900952039472894,-0.0040262948297045,0.3487421800464284,81.82023836438479,81.15150000000001,80.48276163561523,17593.6595,40.0,WAIT
2026-07-07 23:30:00,81.12,81.13,80.68,80.69,11923.545,2026-07-07 23:44:59.999,964926.02985,5505,3176.747,257011.36564,0,81.13285951381145,81.30261479491412,,39.11790285719439,-0.2086250050389111,-0.1938011641656137,-0.0148238408732973,0.3559748814716826,81.54692475642918,81.0735,80.60007524357081,17373.0985,20.0,SELL
2026-07-07 23:45:00,80.68,80.84,80.51,80.58,11516.013,2026-07-07 23:59:59.999,929382.17911,4474,6078.024,490508.1215,0,81.0802062267818,81.27427695981945,,37.40982816032796,-0.2263855868106219,-0.2003180486946154,-0.0260675381160065,0.3541195327951337,81.54484110813144,81.0375,80.53015889186855,16899.496250000004,20.0,SELL
2026-07-08 00:00:00,80.58,80.78,80.53,80.66,21864.8,2026-07-08 00:14:59.999,1763667.297,8030,11765.412,948896.68747,0,81.04018658613592,81.2501876672775,,39.4795658829463,-0.2313389134202452,-0.2065222216397414,-0.0248166917805038,0.346682423309767,81.54992025669893,81.017,80.48407974330107,16372.382200000002,20.0,SELL
2026-07-08 00:15:00,80.66,80.78,80.48,80.65,32239.204,2026-07-08 00:29:59.999,2599224.93778,9650,15105.852,1217827.93021,0,81.00302595888488,81.22665089601172,,39.304602456366574,-0.2333811047705722,-0.2118939982659076,-0.0214871065046646,0.3433479645019263,81.54816243106156,80.994,80.43983756893844,16567.260749999998,20.0,SELL
2026-07-08 00:30:00,80.65,80.7,80.4,80.58,24599.369,2026-07-08 00:44:59.999,1982079.58487,8355,14929.541,1203110.17319,0,80.96273777232442,81.20129203734459,,38.0339435411511,-0.2379055440932518,-0.2170963074313764,-0.0208092366618753,0.3402516813232171,81.49567919842644,80.9515,80.40732080157355,16809.8428,20.0,SELL
2026-07-08 00:45:00,80.57,80.59,80.35,80.37,13680.291,2026-07-08 00:59:59.999,1100360.12689,5340,6730.414,541389.42839,0,80.90628655591257,81.16869234960559,,34.43712592439692,-0.2554912951968475,-0.2247753049844707,-0.0307159902123768,0.333090846942988,81.46606266259829,80.9015,80.33693733740171,16464.2228,20.0,SELL
2026-07-08 01:00:00,80.37,80.42,80.2,80.38,16560.043,2026-07-08 01:14:59.999,1329740.02326,7139,6831.75,548575.0594,0,80.85616402677803,81.13776323785636,,34.75354986578188,-0.2655600028113696,-0.2329322445498504,-0.0326277582615191,0.325012929304203,81.39709379890878,80.848,80.29890620109121,16581.1071,20.0,SELL
2026-07-08 01:15:00,80.38,80.38,80.07,80.07,16520.506,2026-07-08 01:29:59.999,1324581.22378,5332,5656.307,453613.69996,0,80.78129126232298,81.09589016970513,,29.930978678189533,-0.2951516113092367,-0.2453761179017277,-0.0497754934075089,0.3239405772110458,81.3828468893544,80.7845,80.18615311064559,16874.14325,20.0,SELL
2026-07-08 01:30:00,80.07,80.09,78.82,79.32,113777.009,2026-07-08 01:44:59.999,9030153.90907,30953,43015.229,3407893.59462,0,80.64212066591126,81.02624741795199,,21.983080716421554,-0.3748014286644405,-0.2712611800542703,-0.1035402486101702,0.3915162502674004,81.54391940311466,80.69250000000001,79.84108059688536,22157.48245,20.0,SELL
2026-07-08 01:45:00,79.31,79.46,78.96,79.1,22098.11,2026-07-08 01:59:59.999,1751450.07679,11295,10490.937,831427.68224,0,80.49525203106258,80.9507083035225,,20.28177114976961,-0.450483747918085,-0.3071056936270332,-0.1433780542910517,0.3992650895340147,81.65842788443173,80.589,79.51957211556827,23029.210700000003,20.0,SELL
2026-07-08 02:00:00,79.09,79.18,78.75,78.94,31031.38,2026-07-08 02:14:59.999,2450187.89251,14631,12544.032,990702.12918,0,80.347132790009,80.87185699750201,,19.12266001331487,-0.5174088271291168,-0.34916632032745,-0.1682425068016668,0.4014604402815855,81.7063717571011,80.4705,79.2346282428989,24115.3451,20.0,SELL
2026-07-08 02:15:00,78.93,79.01,78.75,78.91,28235.112,2026-07-08 02:29:59.999,2227253.78482,11607,12725.295,1003617.28547,0,80.21026300048433,80.79492142897251,,18.904502383808943,-0.5663397715009637,-0.3926010105621527,-0.1737387609388109,0.3913561231186155,81.76309051429861,80.371,78.97890948570138,24368.83065,20.0,SELL
